module,statistic,value,robustness_note,evidence_grade_hint
ex_mvrv_exposure,BTC daily equity_beta delta_r2,0.0381878647032597,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily macro_rates_fx_vol delta_r2,0.0318313339745933,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily equity_beta delta_r2,0.0248606548016417,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily macro_rates_fx_vol delta_r2,0.0567382278205756,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily equity_beta delta_r2,0.0883560845532928,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily macro_rates_fx_vol delta_r2,0.016890521664998,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily liquidity_state delta_r2,0.0010688185616464,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily sentiment_state delta_r2,0.0018529763614549,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily lagged_leverage_state delta_r2,0.0058268515011741,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily equity_beta delta_r2,0.0439098549094029,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily macro_rates_fx_vol delta_r2,0.0088266700958105,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily etf_flow_lag0 delta_r2,0.1328801383896839,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily etf_flow_lag1 delta_r2,0.0043190033254034,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC daily lagged_state delta_r2,0.0646556201951191,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly equity_beta delta_r2,0.0257281584075392,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly macro_rates_fx_vol delta_r2,0.0619670065645804,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly equity_beta delta_r2,0.0257570249210724,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly macro_rates_fx_vol delta_r2,0.081876456899673,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly equity_beta delta_r2,0.0876803657728211,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly macro_rates_fx_vol delta_r2,0.0234688908153681,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly liquidity_state delta_r2,0.0025654628458511,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly sentiment_state delta_r2,0.0129063589410015,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly lagged_leverage_state delta_r2,0.0014174657578317,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly equity_beta delta_r2,0.0262182262067967,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly macro_rates_fx_vol delta_r2,0.0224024643758924,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly etf_flow_lag0 delta_r2,0.2982014553679952,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly etf_flow_lag1 delta_r2,3.780354762561444e-08,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,BTC weekly lagged_state delta_r2,0.0373471891241449,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily equity_beta delta_r2,0.0360230329333077,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily macro_rates_fx_vol delta_r2,0.0287407670626901,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily equity_beta delta_r2,0.019316973534096,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily macro_rates_fx_vol delta_r2,0.0545435800612386,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily equity_beta delta_r2,0.1076073659046596,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily macro_rates_fx_vol delta_r2,0.0087641878320715,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily liquidity_state delta_r2,0.0018515882911652,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily sentiment_state delta_r2,0.0022312049876532,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily lagged_leverage_state delta_r2,0.0018966551692237,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily equity_beta delta_r2,0.105461155175309,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily macro_rates_fx_vol delta_r2,0.0057622438516227,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily etf_flow_lag0 delta_r2,0.0314778572746883,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily etf_flow_lag1 delta_r2,0.0041722160654587,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH daily lagged_state delta_r2,0.0118667614252943,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly equity_beta delta_r2,0.0247360196337792,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly macro_rates_fx_vol delta_r2,0.0428550577855563,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly equity_beta delta_r2,0.0175952147492389,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly macro_rates_fx_vol delta_r2,0.0516269404995231,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly equity_beta delta_r2,0.0492638005439809,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly macro_rates_fx_vol delta_r2,0.0480087836586813,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly liquidity_state delta_r2,0.0049002082858914,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly sentiment_state delta_r2,0.0174736051192009,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly lagged_leverage_state delta_r2,0.0013654262468117,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly equity_beta delta_r2,0.0302833740570273,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly macro_rates_fx_vol delta_r2,0.0822379121231091,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
ex_mvrv_exposure,ETH weekly etf_flow_lag0 delta_r2,0.1288330871926427,"Compared daily/weekly models when accepted; reviewed multicollinearity, FDR, ridge, and local-window correlation distributions.",B
